"Year","State","State ANSI","category","use","chem_name","chem_num","Value","measurement"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHEMICAL",NA,"116,700","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPRIC ACID",128955,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPRYLIC ACID",128919,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPSICUM OLEORESIN EXTRACT",70704,"(NA)","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,"5,692,600","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,"848,600","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,"2,600","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","GARLIC OIL",128827,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,"9,400","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","IRON PHOSPHATE",34903,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-POTASSIUM",39002,"1,040,400","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","MINERAL OIL",63502,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PAECILOMYCES FUMOSOR",115002,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,"2,000","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","POTASSIUM SILICATE",72606,NA,"LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,"3,000","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHEMICAL",NA,"7,602,900","LB"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"0.237","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,"0.017","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"0.372","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"1.662","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,"0.023","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"0.333","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"0.627","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"0.222","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"0.125","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"0.174","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"0.483","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,"0.105","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,"0.279","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.098","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POTASSIUM BICARBON.",73508,"2.152","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PROPICONAZOLE",122101,"0.113","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,"0.179","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,"0.711","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","QUINOLINE",55459,"0.098","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,"3.779","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,"0.038","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"0.707","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"2.144","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.124","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,"0.251","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","FLUMIOXAZIN",129034,"0.084","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","NAPROPAMIDE",103001,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","OXYFLUORFEN",111601,"0.301","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PARAQUAT",61601,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PENDIMETHALIN",108501,"1.327","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"0.018","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACEQUINOCYL",6329,"0.305","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"0.138","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","AZADIRACHTIN",121701,"0.029","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"0.505","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"0.123","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI EG7841",6453,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BUPROFEZIN",275100,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CANOLA OIL",11332,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.066","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYANTRANILIPROLE",90098,"0.109","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYFLUMETOFEN",138831,"0.178","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","DIAZINON",57801,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ETOXAZOLE",107091,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPROPATHRIN",127901,"0.233","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPYROXIMATE",129131,"0.106","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLONICAMID",128016,"0.088","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLUPYRADIFURONE",122304,"0.18","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","HELICOVERPA ZEA NPV",107300,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","HEXYTHIAZOX",128849,"0.218","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","IMIDACLOPRID",129099,"0.513","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","MALATHION",57701,"2.027","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","METHOXYFENOZIDE",121027,"0.169","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NALED",34401,"0.907","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",25006,"0.779","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",NA,"2.222","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NOVALURON",124002,"0.077","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PETROLEUM DISTILLATE",63503,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","POTASSIUM SALTS",79021,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRETHRINS",69001,"0.041","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRIDABEN",129105,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRIPROXYFEN",129032,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINETORAM",110007,"0.076","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINOSAD",110003,"0.095","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPIROMESIFEN",24875,"0.252","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","THIAMETHOXAM",60109,"0.065","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPRIC ACID",128955,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPRYLIC ACID",128919,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPSICUM OLEORESIN EXTRACT",70704,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,"196.615","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,"70.726","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,"0.113","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","GARLIC OIL",128827,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,"2.372","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","IRON PHOSPHATE",34903,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-POTASSIUM",39002,"240.829","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","MINERAL OIL",63502,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PAECILOMYCES FUMOSOR",115002,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,"0.491","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","POTASSIUM SILICATE",72606,NA,"LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,"0.199","LB / ACRE / APPLICATION, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"0.26","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,"0.021","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"0.506","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"14.256","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,"0.031","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"0.591","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"0.974","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"0.394","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"0.254","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"0.202","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"0.566","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,"0.237","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,"0.35","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.183","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POTASSIUM BICARBON.",73508,"10.775","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PROPICONAZOLE",122101,"0.14","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,"0.23","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,"0.989","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","QUINOLINE",55459,"0.139","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,"17.216","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,"0.056","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"0.815","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"5.029","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.249","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,"0.461","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","FLUMIOXAZIN",129034,"0.099","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","NAPROPAMIDE",103001,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","OXYFLUORFEN",111601,"0.388","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PARAQUAT",61601,NA,"LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PENDIMETHALIN",108501,"1.357","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"0.025","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACEQUINOCYL",6329,"0.453","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"0.184","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","AZADIRACHTIN",121701,"0.048","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"0.872","LB / ACRE / YEAR, AVG"
2021,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"0.191","LB / ACRE / YEAR, AVG"
