"Year","Period","Geo Level","State","State ANSI","category","Domain","use","chem_name","chem_num","Value","measurement"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"112,100","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CHEMICAL",NA,"302,700","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","2",NA,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CLETHODIM",121011,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PARAQUAT",61601,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CHEMICAL",NA,"9,900","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"100","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"500","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"100","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"400","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","DIAZINON",57801,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOMYL",90301,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"1,500","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINETORAM",110007,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINOSAD",110003,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SULFOXAFLOR",5210,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"400","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHEMICAL",NA,"12,300","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CYTOKININS",116801,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","INDOLEBUTYRIC ACID",46701,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-POTASSIUM",39002,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHEMICAL",NA,"5,100","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"283,000","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"52,000","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"538,000","LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,NA,"LB"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"0.151","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"2.012","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL",81901,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER CHLORIDE HYD.",23501,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYMOXANIL",129106,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"0.244","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FAMOXADONE",113202,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"0.152","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","IPRODIONE",109801,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MANCOZEB",14504,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"2.156","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","2",NA,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CLETHODIM",121011,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PARAQUAT",61601,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"0.031","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"0.144","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"0.117","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.054","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","DIAZINON",57801,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOMYL",90301,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"0.077","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINETORAM",110007,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINOSAD",110003,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SULFOXAFLOR",5210,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"0.058","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CYTOKININS",116801,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","INDOLEBUTYRIC ACID",46701,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-POTASSIUM",39002,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"12","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"4","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"22","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"0.214","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727",16489,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"10.509","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CHLOROTHALONIL",81901,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER CHLORIDE HYD.",23501,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYMOXANIL",129106,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"0.756","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FAMOXADONE",113202,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"0.47","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","IPRODIONE",109801,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MANCOZEB",14504,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"12.456","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","2",NA,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CLETHODIM",121011,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PARAQUAT",61601,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"0.033","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"0.179","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","FLORIDA","12"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,NA,"LB / ACRE / YEAR, AVG"
